lng,eightd_has_key_dispenser,short_name,has_kiosk,rental_uris,lat,external_id,region_id,eightd_station_services,capacity,station_type,electric_bike_surcharge_waiver,rental_methods,name,station_id
-73.935877,False,4801.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.697481,50e7c057-9c78-47d2-b66a-8a9180ce9734,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Melrose St & Broadway,50e7c057-9c78-47d2-b66a-8a9180ce9734
-73.9564,False,3439.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.65519,9c147c77-11da-4d0b-8a21-a8042ec8031b,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Bedford Ave & Clarkson Ave,9c147c77-11da-4d0b-8a21-a8042ec8031b
-73.885272,False,8110.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.832649,82dd89f6-1e5a-4a8f-8660-13cb64349e94,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Boone Ave & E 172 St,82dd89f6-1e5a-4a8f-8660-13cb64349e94
-74.00650128722191,False,5359.13,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.71688538495366,c2800791-1911-4f2b-8fc7-bed280c557c0,71,[],45,classic,False,"['KEY', 'CREDITCARD']",Church St & Worth St,c2800791-1911-4f2b-8fc7-bed280c557c0
-73.908,False,6158.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.74324,afc79a38-e26d-48f7-94e4-d0aca8fd1c49,71,[],20,classic,False,"['KEY', 'CREDITCARD']",57 St & 43 Ave,afc79a38-e26d-48f7-94e4-d0aca8fd1c49
-73.9747,False,7458.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.78839,66dde197-0aca-11e7-82f6-3863bb44ef7c,71,[],43,classic,False,"['KEY', 'CREDITCARD']",W 87 St & Amsterdam Ave,66dde197-0aca-11e7-82f6-3863bb44ef7c
-73.914318,False,8715.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.87139,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,71,[],27,classic,False,"['KEY', 'CREDITCARD']",W 218 St & Broadway,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf
-73.923391,False,8077.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.830262,a4bb6fac-b795-4aa7-a266-613419019290,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Gerard Ave & E 164 St,a4bb6fac-b795-4aa7-a266-613419019290
-73.95380904,False,4368.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6851443,66dbb869-0aca-11e7-82f6-3863bb44ef7c,71,[],23,classic,False,"['KEY', 'CREDITCARD']",Monroe St & Bedford Ave,66dbb869-0aca-11e7-82f6-3863bb44ef7c
-74.00324957,False,4086.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6763744,66de48f9-0aca-11e7-82f6-3863bb44ef7c,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Henry St & W 9 St,66de48f9-0aca-11e7-82f6-3863bb44ef7c
-73.88837,False,6099.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7411,1843486464469891376,71,[],19,classic,False,"['KEY', 'CREDITCARD']",76 St & 45 Ave,1843486464469891376
-73.99598850939152,False,4718.11,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.69522407512035,2026068766494475116,71,[],36,classic,False,"['KEY', 'CREDITCARD']",Montague St & Hicks St,2026068766494475116
-73.915073,False,8249.10,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.840683,d3433b47-99a7-4b21-9fa7-d7052bb5c23b,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Walton Ave & E 171 St,d3433b47-99a7-4b21-9fa7-d7052bb5c23b
-74.011884,False,3129.08,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.643371,83d1ff16-ba56-4eae-aa6a-b37b6439db82,71,[],30,classic,False,"['KEY', 'CREDITCARD']",53 St & 5 Ave,83d1ff16-ba56-4eae-aa6a-b37b6439db82
-73.9418,False,7701.21,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.80722,1d130e43-0408-4423-bb52-77a08372cefa,71,[],27,classic,False,"['KEY', 'CREDITCARD']",5 Ave & W 126 St,1d130e43-0408-4423-bb52-77a08372cefa
-73.98768022656441,False,4895.15,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.70140463410644,3eed817a-63e5-424b-8ed3-c809db5488f7,71,[],54,classic,False,"['KEY', 'CREDITCARD']",Pearl St & York St,3eed817a-63e5-424b-8ed3-c809db5488f7
-73.933872,False,8532.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.859166,dc34ba4c-d8e5-4674-a02e-210c950c05c1,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Margaret Corbin Plz & Ft Washington Ave,dc34ba4c-d8e5-4674-a02e-210c950c05c1
-73.95324736833572,False,7818.17,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.814394437915816,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,71,[],30,classic,False,"['KEY', 'CREDITCARD']",W 129 St & Convent Ave,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83
-73.86491,False,6692.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75951,1854538169357726138,71,[],22,classic,False,"['KEY', 'CREDITCARD']",104 St & 32 Ave,1854538169357726138
-73.96590294,False,5204.05,False,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.71285887,66dc252e-0aca-11e7-82f6-3863bb44ef7c,71,[],37,classic,False,"['KEY', 'CREDITCARD']",S 4 St & Wythe Ave,66dc252e-0aca-11e7-82f6-3863bb44ef7c
-73.914718,False,7669.10,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.805559,96a0b676-e966-4d96-b04b-ceb8149cedcd,71,[],23,classic,False,"['KEY', 'CREDITCARD']",E 138 St & Cypress Ave,96a0b676-e966-4d96-b04b-ceb8149cedcd
-73.97738662,False,6004.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7381765,66db34fc-0aca-11e7-82f6-3863bb44ef7c,71,[],35,classic,False,"['KEY', 'CREDITCARD']",E 25 St & 1 Ave,66db34fc-0aca-11e7-82f6-3863bb44ef7c
-74.0086269379,False,5470.13,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.719887998,fa14408f-6e88-4668-86ee-ce10ea707f36,71,[],69,classic,False,"['KEY', 'CREDITCARD']",Hudson St & N Moore St,fa14408f-6e88-4668-86ee-ce10ea707f36
-73.938037,False,4278.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.682601,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Marcus Garvey Blvd & Macon St,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c
-73.98854,False,3588.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.659053,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,71,[],20,classic,False,"['KEY', 'CREDITCARD']",7 Ave & 20 St,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc
-73.928939,False,7967.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.822217,141eb0e0-e78d-411a-a0be-202a6424cc93,71,[],27,classic,False,"['KEY', 'CREDITCARD']",River Ave & E 151 St,141eb0e0-e78d-411a-a0be-202a6424cc93
-73.99067759513855,False,5343.11,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.717318403855785,063e7e78-b810-4a2f-8045-a82a0d69d752,71,[],45,classic,False,"['KEY', 'CREDITCARD']",Orchard St & Grand St,063e7e78-b810-4a2f-8045-a82a0d69d752
-73.97722479,False,6809.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.76340613,66dbc551-0aca-11e7-82f6-3863bb44ef7c,71,[],48,classic,False,"['KEY', 'CREDITCARD']",W 56 St & 6 Ave,66dbc551-0aca-11e7-82f6-3863bb44ef7c
-73.99930492043495,False,5602.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.72511734422387,53e30d38-a110-42b4-a8f9-ca801a847ac7,71,[],45,classic,False,"['KEY', 'CREDITCARD']",Greene St & Prince St,53e30d38-a110-42b4-a8f9-ca801a847ac7
-73.99851193,False,5238.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.71307916,66db7152-0aca-11e7-82f6-3863bb44ef7c,71,[],48,classic,False,"['KEY', 'CREDITCARD']",St James Pl & Oliver St,66db7152-0aca-11e7-82f6-3863bb44ef7c
-73.9168,False,4441.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.68663,9092515e-eef6-478f-910f-1cd19d06bebb,71,[],35,classic,False,"['KEY', 'CREDITCARD']",Broadway & Hancock St,9092515e-eef6-478f-910f-1cd19d06bebb
-73.93896,False,3975.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.67297,5736cd70-be41-483e-8d82-721874f40e6e,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Albany Ave & Park Pl,5736cd70-be41-483e-8d82-721874f40e6e
-73.99599099,False,4151.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6787242,66de4078-0aca-11e7-82f6-3863bb44ef7c,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Smith St & 3 St,66de4078-0aca-11e7-82f6-3863bb44ef7c
-73.947417,False,4401.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.686679,1947367330341251364,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Marcy Ave & Gates Ave,1947367330341251364
-73.92957486212252,False,6572.08,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75651272984955,59ad8f95-32a4-43de-b1c3-79c667b2d2df,71,[],27,classic,False,"['KEY', 'CREDITCARD']",36 Ave & 31 St,59ad8f95-32a4-43de-b1c3-79c667b2d2df
-73.98302136,False,4362.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6853761,66de5773-0aca-11e7-82f6-3863bb44ef7c,71,[],18,classic,False,"['KEY', 'CREDITCARD']",Pacific St & Nevins St,66de5773-0aca-11e7-82f6-3863bb44ef7c
-73.9557689392,False,4222.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.680342423,66dbeded-0aca-11e7-82f6-3863bb44ef7c,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Lefferts Pl & Franklin Ave,66dbeded-0aca-11e7-82f6-3863bb44ef7c
-73.927421,False,8096.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.832057,203d7b9a-8666-4af1-81c7-f9fc36aa0952,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Anderson Ave & W 164 St,203d7b9a-8666-4af1-81c7-f9fc36aa0952
-73.95679,False,3625.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.66035,cad68b8c-6d68-4c5f-88fe-b1aa3e40727a,71,[],23,classic,False,"['KEY', 'CREDITCARD']",Bedford Ave & Maple St,cad68b8c-6d68-4c5f-88fe-b1aa3e40727a
-73.91808,False,6134.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7424,a58ff2e3-a5ae-4070-a26d-ddfe8cc6fc58,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Greenpoint Ave & 47 St,a58ff2e3-a5ae-4070-a26d-ddfe8cc6fc58
-73.99810231,False,5721.14,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.72917025,66db3273-0aca-11e7-82f6-3863bb44ef7c,71,[],51,classic,False,"['KEY', 'CREDITCARD']",LaGuardia Pl & W 3 St,66db3273-0aca-11e7-82f6-3863bb44ef7c
-73.89918,False,8707.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.87119,1869753812884512816,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Strong St & University Ave,1869753812884512816
-73.998623,False,3707.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.662611,36b55a0f-e55d-4849-859a-09b3273fb782,71,[],24,classic,False,"['KEY', 'CREDITCARD']",23 St & 3 Ave,36b55a0f-e55d-4849-859a-09b3273fb782
-74.010065,False,5470.10,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.721319,66de867e-0aca-11e7-82f6-3863bb44ef7c,71,"[{'docks_availability': 'UNLIMITED', 'off_dock_bikes_count': 193, 'off_dock_remaining_bike_capacity': 4294967223, 'id': '66de867e-0aca-11e7-82f6-3863bb44ef7c', 'name': 'Valet Service', 'description': '', 'service_type': 'ATTENDED_SERVICE', 'bikes_availability': 'UNLIMITED'}]",35,classic,False,"['KEY', 'CREDITCARD']",Greenwich St & Hubert St,66de867e-0aca-11e7-82f6-3863bb44ef7c
-73.988639,False,6955.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.768254,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,71,[],43,classic,False,"['KEY', 'CREDITCARD']",W 56 St & 10 Ave,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c
-73.94552579,False,7386.10,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7862586,66de10a8-0aca-11e7-82f6-3863bb44ef7c,71,[],31,classic,False,"['KEY', 'CREDITCARD']",2 Ave & E 99 St,66de10a8-0aca-11e7-82f6-3863bb44ef7c
-73.85748,False,6567.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75397,1840540966407039246,71,[],23,classic,False,"['KEY', 'CREDITCARD']",111 St & 37 Ave,1840540966407039246
-73.93223,False,4689.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.69544,7603028c-8b04-4918-8a25-a087ce57aea4,71,[],32,classic,False,"['KEY', 'CREDITCARD']",Suydam St & Broadway,7603028c-8b04-4918-8a25-a087ce57aea4
-73.93797,False,6462.19,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.751047,9a40cb60-6ede-4c9e-9d64-dc55cae57f31,71,[],27,classic,False,"['KEY', 'CREDITCARD']",28 St & 41 Ave,9a40cb60-6ede-4c9e-9d64-dc55cae57f31
-73.96264403,False,5235.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.71260486,66dc4599-0aca-11e7-82f6-3863bb44ef7c,71,[],25,classic,False,"['KEY', 'CREDITCARD']",S 3 St & Bedford Ave,66dc4599-0aca-11e7-82f6-3863bb44ef7c
-73.89793,False,8862.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.88417,1861683496445528180,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Bailey Ave & W 238 St,1861683496445528180
-73.9173299074173,False,7940.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.82123860172,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,71,[],23,classic,False,"['KEY', 'CREDITCARD']",E 156 St & Courtlandt Ave,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3
-73.94500379,False,5403.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.71929301,66dd0808-0aca-11e7-82f6-3863bb44ef7c,71,[],26,classic,False,"['KEY', 'CREDITCARD']",Graham Ave & Herbert St,66dd0808-0aca-11e7-82f6-3863bb44ef7c
-73.91166642308235,False,4285.09,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.68319988172761,59e3766c-0629-4ff1-a1d9-bc0514a55487,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Rockaway Ave & Bainbridge St,59e3766c-0629-4ff1-a1d9-bc0514a55487
-73.88103,False,8558.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.86149,1875433315773395778,71,[],31,classic,False,"['KEY', 'CREDITCARD']",Southern Blvd & Xavier Way,1875433315773395778
-73.90587,False,8866.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.88324,1861682702044957494,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Tibbett Ave & W 234 St,1861682702044957494
-74.005144,False,3306.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.649983,4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1,71,[],30,classic,False,"['KEY', 'CREDITCARD']",5 Ave & 41 St,4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1
-73.918544,False,7152.10,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.774591,387e2863-83ad-4589-8004-794a7b624801,71,[],19,classic,False,"['KEY', 'CREDITCARD']",24 Ave & 26 St,387e2863-83ad-4589-8004-794a7b624801
-73.93488,False,4310.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.68282,96878d29-481d-48dc-bcdc-a5f1ce88c76d,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Macon St & Lewis Ave,96878d29-481d-48dc-bcdc-a5f1ce88c76d
-73.87484,False,6123.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.74154,1846085927885781554,71,[],22,classic,False,"['KEY', 'CREDITCARD']",Corona Ave & 90 St,1846085927885781554
-73.96295,False,7646.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.802692,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,71,[],45,classic,False,"['KEY', 'CREDITCARD']",W 110 St & Amsterdam Ave,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a
-73.9643412291,False,7595.17,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7969347,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,71,[],40,classic,False,"['KEY', 'CREDITCARD']",Columbus Ave & W 103 St,66dde8ac-0aca-11e7-82f6-3863bb44ef7c
-73.89136,False,8828.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.88224,1861681121800951962,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Sedgwick Ave & Hillman Ave,1861681121800951962
-73.95881081,False,4336.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6845683,66db63f4-0aca-11e7-82f6-3863bb44ef7c,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Monroe St & Classon Ave,66db63f4-0aca-11e7-82f6-3863bb44ef7c
-73.97111473,False,4010.13,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6750207,66de5e5b-0aca-11e7-82f6-3863bb44ef7c,71,[],33,classic,False,"['KEY', 'CREDITCARD']",Plaza St West & Flatbush Ave,66de5e5b-0aca-11e7-82f6-3863bb44ef7c
-73.98971773,False,4821.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.69991755,66db7a71-0aca-11e7-82f6-3863bb44ef7c,71,[],39,classic,False,"['KEY', 'CREDITCARD']",Cadman Plaza E & Red Cross Pl,66db7a71-0aca-11e7-82f6-3863bb44ef7c
-73.98256,False,6779.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.76167,2004153375425087884,71,[],78,classic,False,"['KEY', 'CREDITCARD']",W 51 St & 7 Ave,2004153375425087884
-73.88147,False,8502.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.8579,1860189813948384088,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Crotona Ave & E Fordham Rd,1860189813948384088
-73.98759104,False,4446.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6864442,66de5613-0aca-11e7-82f6-3863bb44ef7c,71,[],77,classic,False,"['KEY', 'CREDITCARD']",Dean St & Hoyt St,66de5613-0aca-11e7-82f6-3863bb44ef7c
-73.938787,False,7872.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.817245,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,71,[],23,classic,False,"['KEY', 'CREDITCARD']",Lenox Ave & W 140 St,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192
-73.908116,False,7853.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.816124,1b22c037-207d-454a-90aa-8f22d0a8a7e3,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Westchester Ave & Jackson Ave,1b22c037-207d-454a-90aa-8f22d0a8a7e3
-73.87587,False,6978.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7702,1835247196073118026,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Ditmars Blvd & 94 St,1835247196073118026
-73.892317,False,8236.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.841092,c809158b-ca8f-4a77-a800-8ee9d287c056,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Crotona Park North & Prospect Ave,c809158b-ca8f-4a77-a800-8ee9d287c056
-73.96603308,False,6650.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75797322,66dbe7b6-0aca-11e7-82f6-3863bb44ef7c,71,[],29,classic,False,"['KEY', 'CREDITCARD']",E 55 St & 2 Ave,66dbe7b6-0aca-11e7-82f6-3863bb44ef7c
-73.94777297973631,False,6319.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.74737075646803,2366d8a4-7a49-42f3-9afe-efd2b200336b,71,[],21,classic,False,"['KEY', 'CREDITCARD']",45 Ave & 21 St,2366d8a4-7a49-42f3-9afe-efd2b200336b
-73.97178913,False,4620.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.69308257,66db5c14-0aca-11e7-82f6-3863bb44ef7c,71,[],28,classic,False,"['KEY', 'CREDITCARD']",Adelphi St & Myrtle Ave,66db5c14-0aca-11e7-82f6-3863bb44ef7c
-73.97945255041122,False,3651.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6610633719006,66de65a4-0aca-11e7-82f6-3863bb44ef7c,71,[],29,classic,False,"['KEY', 'CREDITCARD']",West Drive & Prospect Park West,66de65a4-0aca-11e7-82f6-3863bb44ef7c
-73.992573,False,6955.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.768333,1f872052-38c4-4701-96c4-c363de51c2b5,71,[],59,classic,False,"['KEY', 'CREDITCARD']",W 54 St & 11 Ave,1f872052-38c4-4701-96c4-c363de51c2b5
-73.9434,False,8157.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.835775,344b52b0-73a9-4fe3-9132-23d0502dc0ae,71,[],22,classic,False,"['KEY', 'CREDITCARD']",Broadway & W 160 St,344b52b0-73a9-4fe3-9132-23d0502dc0ae
-73.97513,False,6659.09,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75863,821b19c1-ab13-4482-9580-770288a377a7,71,[],43,classic,False,"['KEY', 'CREDITCARD']",Madison Ave & E 51 St,821b19c1-ab13-4482-9580-770288a377a7
